Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,Player-additional
1329,Giovanni Ricci,27,CAR,TE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,RiccGi00
1330,Benny Sapp III,23,GNB,S,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,SappBe00
1331,Ben Stille,26,ARI,DL,5,0,0,0,0,0,0,0,0,0,0,0,1.0,8,6,2,0,1,0,,StilBe00
1332,David Wells,28,TAM,TE,5,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,WellDa00
1333,Chris Wormley,30,CAR,DE,5,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,WormCh00
1334,Ty Zentner,25,TEN,P,5,0,0,0,0,0,0,0,1,1,-6,0,0.0,0,0,0,0,0,0,,ZentTy00
1335,Justin Evans,28,PHI,S,4,4,0,0,0,0,2,1,0,1,0,0,0.0,15,9,6,0,0,0,,EvanJu00
1336,Dallis Flowers,26,IND,CB,4,4,0,0,0,0,3,0,0,0,0,0,0.0,15,11,4,1,0,0,,FlowDa00
1337,Christian Gonzalez,21,NWE,CB,4,4,1,0,0,0,3,0,0,0,0,0,1.0,17,14,3,1,1,0,,GonzCh00
1338,Anthony Richardson,21,IND,QB,4,4,0,0,0,0,0,0,3,1,-9,0,0.0,0,0,0,0,0,0,,RichAn03
1339,Tre'Davious White,28,BUF,CB,4,4,1,2,0,2,2,0,0,0,0,0,0.0,12,10,2,1,1,0,,WhitTr01
1340,Marcus Davenport,27,MIN,DL,4,3,0,0,0,0,0,0,0,0,0,0,2.0,7,3,4,2,4,0,,DaveMa00
1341,Mason Rudolph,28,PIT,QB,4,3,0,0,0,0,0,0,3,1,-6,0,0.0,0,0,0,0,0,0,,RudoMa00
1342,Matt Judon,31,NWE,LB,4,2,0,0,0,0,0,0,0,0,0,0,4.0,13,10,3,5,9,1,,JudoMa00
1343,Avonte Maddox,27,PHI,CB,4,2,0,0,0,0,2,1,0,0,0,0,0.0,12,8,4,1,0,0,,MaddAv00
1344,Malik Reed,27,LVR,DB,4,2,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,ReedMa01
1345,Mario Goodrich,23,PHI,CB,4,1,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,GoodMa02
1346,Chris Lammons,27,IND,CB,4,1,0,0,0,0,1,0,0,0,0,0,0.0,6,4,2,0,0,0,,LammCh00
1347,Hunter Long,25,LAR,TE,4,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,LongHu00
1348,Isaiah McGuire,22,CLE,DE,4,1,0,0,0,0,0,0,0,0,0,0,1.0,6,5,1,2,2,0,,McGuIs00
1349,Anthony Barr,31,MIN,LB,4,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0,0,0,,BarrAn00
1350,Robert Beal,24,SFO,DL,4,0,0,0,0,0,0,0,0,0,0,0,1.0,5,2,3,1,1,0,,BealRo00
1351,Kris Boyd,27,ARI,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,BoydKr00
1352,Jason Cabinda,27,DET,FB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0,,CabiJa00
1353,Chance Campbell,24,TEN,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,CampCh02
1354,Dan Chisena,26,ARI,WR,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,ChisDa00
1355,Cory Durden,24,LAR,DT,4,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,DurdCo00
1356,Innis Gaines,25,GNB,S,4,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,GainIn00
1357,Melvin Gordon,30,BAL,RB,4,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,GordMe00
1358,Jalen Graham,22,SFO,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,GrahJa02
1359,Thomas Incoom,24,DEN,OLB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,IncoTh00
1360,Joseph Jones,29,TEN,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,,JoneJo05
1361,Christian Matthew,27,ARI,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,MattCh01
1362,PJ Mustipher,24,NOR,DT,4,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,MustPJ00
1363,Josh Norman,36,BUF,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,NormJo01
1364,Brandon Pili,24,MIA,DT,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,PiliBr00
1365,Derrek Pitts,25,TAM,CB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,PittDe01
1366,Josiah Scott,24,PHI,DB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,ScotJo00
1367,Tanzel Smart,29,NYJ,DL,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,SmarTa00
1368,Charlie Thomas,23,CLE,LB,4,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,ThomCh02
1369,Eric Rowe,31,PIT,S,3,3,1,25,0,25,2,1,0,0,0,0,0.0,29,22,7,1,0,0,,RoweEr00
1370,Tim Boyle,29,NYJ,QB,3,2,0,0,0,0,0,0,2,0,-5,0,0.0,0,0,0,0,0,0,,BoylTi00
1371,Kaiir Elam,22,BUF,CB,3,2,0,0,0,0,0,0,0,0,0,0,0.0,14,10,4,0,0,0,,ElamKa00
1372,Cameron Erving,31,NOR,G,3,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,ErviCa00
1373,C.J. Gardner-Johnson,26,DET,DB,3,2,1,0,0,0,3,0,0,0,0,0,0.0,17,16,1,0,0,0,,GardCh00
1374,Jaren Hall,25,MIN,QB,3,2,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,HallJa00
1375,Jarrett Stidham,27,DEN,QB,3,2,0,0,0,0,0,0,1,1,-1,0,0.0,0,0,0,0,0,0,,StidJa00
1376,Eric Stokes,24,GNB,CB,3,2,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,1,0,0,,StokEr00
1377,Myles Jack,28,PIT,LB,3,1,0,0,0,0,0,0,0,0,0,0,1.0,17,12,5,1,2,0,,JackMy00
1378,David Ojabo,23,BAL,OLB,3,1,0,0,0,0,0,1,0,0,0,0,1.0,6,5,1,0,1,0,,OjabDa00
1379,Hassan Ridgeway,29,HOU,DT,3,1,0,0,0,0,0,0,0,0,0,0,0.0,6,1,5,0,0,0,,RidgHa00
1380,Tucker Addington,26,WAS,LS,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,AddiTu00
1381,Stephen Anderson,30,LAC,TE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,AndeSt01
1382,Ross Blacklock,25,TEN,DT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,BlacRo00
1383,Tariq Carpenter,25,PIT,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,CarpTa00
1384,Shyheim Carter,26,TEN,DB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,CartSh01
1385,Julius Chestnut,23,TEN,RB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,ChesJu00
1386,Darrell Daniels,29,DET,TE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,DaniDa02
1387,Carl Davis,31,DAL,NT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,,DaviCa01
1388,Kalia Davis,25,SFO,DL,3,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,1,0,,DaviKa01
1389,Malik Davis,25,DAL,RB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,DaviMa02
1390,Daniel Ekuale,29,NWE,DL,3,0,0,0,0,0,0,1,0,0,0,0,0.0,3,2,1,0,0,0,,EkuaDa00
1391,Brandon Facyson,29,LVR,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,FacyBr00
1392,Neil Farrell,25,KAN,DL,3,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,1,0,0,,FarrNe00
1393,Elijah Garcia,25,DEN,DL,3,0,0,0,0,0,0,1,0,0,0,0,1.0,4,1,3,0,1,0,,GarcEl00
1394,A.J. Green,25,CLE,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,GreeAJ00
1395,Parker Hesse,28,ATL,TE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,HessPa00
1396,Christopher Hinton,23,LAC,DL,3,0,0,0,0,0,0,0,0,0,0,0,0.0,10,4,6,0,0,0,,HintCh01
1397,Timmy Horne,26,ATL,DL,3,0,0,0,0,0,1,0,0,0,0,0,0.0,4,0,4,0,0,0,,HornTi00
1398,Melvin Ingram,34,MIA,LB,3,0,0,0,0,0,0,0,0,0,0,0,1.5,7,6,1,1,2,0,,IngrMe00
1399,Malik Jefferson,27,DAL,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,1,0,0,,JeffMa00
1400,Sidney Jones,27,CIN,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,JoneSi00
1401,Tyler Lancaster,29,DEN,NT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,1,0,0,,LancTy00
1402,Marcus Mariota,30,PHI,QB,3,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,MariMa01
1403,Brodric Martin,24,DET,DL,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,MartBr00
1404,Tanner McCalister,22,CLE,S,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,McCaTa00
1405,Tristin McCollum,24,PHI,DB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,6,4,2,0,0,0,,McCoTr00
1406,Jeremy McNichols,28,SFO,RB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,McNiJe00
1407,Caleb Murphy,24,TEN,OLB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,MurpCa00
1408,Gervarrius Owens,24,NYG,S,3,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,0,0,,OwenGe00
1409,Mike Pennel,32,KAN,DT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,1,0,0,,PennMi00
1410,Curtis Robinson,25,SFO,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,RobiCu00
1411,Darius Rush,23,PIT,CB,3,0,0,0,0,0,1,0,0,0,0,0,0.0,3,2,1,0,0,0,,RushDa00
1412,Deadrin Senat,29,TAM,NT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,SenaDe00
1413,Kendall Sheffield,27,SFO,DB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,4,4,0,1,0,0,,ShefKe00
1414,Steven Sims,26,HOU,WR,3,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,SimsSt00
1415,Garret Wallow,24,TEN,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,6,5,1,0,0,0,,WallGa00
1416,Benton Whitley,24,NYG,OLB,3,0,0,0,0,0,1,0,0,1,1,0,0.0,0,0,0,0,0,0,,WhitBe00
1417,Jaylin Williams,23,MIN,CB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,WillJa14
1418,Malik Willis,24,TEN,QB,3,0,0,0,0,0,0,0,1,0,-8,0,0.0,0,0,0,0,0,0,,WillMa12
1419,Chase Winovich,28,MIA,DE,3,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,WinoCh00
1420,JT Woods,23,LAC,S,3,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,0,0,0,,WoodJT00
1421,Oshane Ximines,27,NYG,LB,3,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,2,0,,XimiOs00
1422,Troy Andersen,24,ATL,LB,2,2,0,0,0,0,0,0,0,0,0,0,0.5,19,7,12,1,1,0,,AndeTr00
1423,Trevon Diggs,25,DAL,CB,2,2,1,8,0,8,3,1,0,0,0,0,0.0,4,4,0,0,0,0,,DiggTr00
1424,Case Keenum,35,HOU,QB,2,2,0,0,0,0,0,0,1,0,-8,0,0.0,0,0,0,0,0,0,,KeenCa00
1425,Shaq Thompson,29,CAR,LB,2,2,0,0,0,0,0,0,0,0,0,0,0.0,8,6,2,0,0,0,,ThomSh01
1426,Tyson Alualu,36,DET,DL,2,1,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,AluaTy99
1427,Sean Chandler,27,WAS,DB,2,1,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,ChanSe00
1428,James Houston,25,DET,LB,2,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,,HousJa01
1429,Deon Jackson,24,IND,RB,2,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,JackDe02
1430,Marcus Jones,25,NWE,DB,2,1,0,0,0,0,0,0,1,1,0,0,0.0,5,4,1,0,0,0,,JoneMa06
1431,Brett Rypien,27,LAR,QB,2,1,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,RypiBr00
1432,Ar'Darius Washington,24,BAL,S,2,1,0,0,0,0,2,0,0,0,0,0,1.0,11,6,5,1,2,0,,WashAr00
1433,Carlos Watkins,30,ARI,DT,2,1,0,0,0,0,1,0,0,0,0,0,1.0,7,4,3,1,1,0,,WatkCa00
1434,Divaad Wilson,23,ARI,CB,2,1,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,WilsDi00
1435,Eric Banks,25,ARI,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,BankEr00
1436,Travis Bell,25,ATL,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,BellTr01
1437,Ethan Bonner,24,MIA,CB,2,0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,1,0,0,0,,BonnEt00
1438,Austin Bryant,27,SFO,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,BryaAu00
1439,Matthew Butler,24,LVR,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,ButlMa02
1440,Tevaughn Campbell,30,JAX,CB,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,CampTe00
1441,Sean Clifford,25,GNB,QB,2,0,0,0,0,0,0,0,1,1,-1,0,0.0,0,0,0,0,0,0,,ClifSe00
1442,Kenyan Drake,29,BAL,RB,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,DrakKe00
1443,Austin Faoliu,24,SEA,NT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,FaolAu00
1444,Joe Gaziano,27,ATL,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,GaziJo01
1445,Bruce Hector,29,NYJ,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,1,0,0,,HectBr00
1446,Bruce Irvin,36,DET,LB,2,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,0,1,2,0,,IrviBr00
1447,Craig James,27,NYJ,CB,2,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,,JameCr01
1448,Buddy Johnson,24,DAL,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,JohnBu01
1449,Sam Kamara,26,CLE,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,7,4,3,1,0,0,,KamaSa00
1450,Kyu Blu Kelly,22,WAS,CB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,5,5,0,1,0,0,,BluxKy00
1451,T.Y. McGill,31,SFO,DL,2,0,0,0,0,0,0,1,0,0,0,0,0.0,2,1,1,0,1,0,,McGiT.00
1452,Jordan Mims,24,NOR,RB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,MimsJo00
1453,Nick Muse,25,MIN,TE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,MuseNi00
1454,Trevor Nowaske,25,DET,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,NowaTr00
1455,Nathan Peterman,29,CHI,QB,2,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,PeteNa00
1456,Nesta Jade Silvera,23,LVR,DT,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,JadeNe00
1457,Brandon Smith,22,PHI,LB,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,SmitBr08
1458,T.J. Smith,26,MIN,DL,2,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,SmitTJ00
1459,Payton Turner,24,NOR,DE,2,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,2,0,,TurnPa02
1460,Kendal Vickers,28,BUF,DE,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,VickKe00
1461,L.J. Collier,28,ARI,DL,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,CollLJ00
1462,Tayler Hawkins,26,SFO,S,1,1,1,0,0,0,1,0,0,0,0,0,0.0,4,3,1,0,0,0,,HawkTa01
1463,Blake Martinez,29,PIT,LB,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,MartBl01
1464,McTelvin Agim,26,IND,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,1,0,,AgimMc00
1465,Eli Ankou,29,ATL,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,AnkoEl00
1466,Marquise Copeland,26,LAR,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,CopeMa01
1467,Michael Dogbe,27,HOU,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,DogbMi00
1468,Olakunle Fatukasi,24,LAR,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,FatuOl00
1469,Tomon Fox,25,NYG,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,FoxxTo00
1470,Vincent Gray,24,CLE,DB,1,0,0,0,0,0,2,0,0,0,0,0,0.0,5,4,1,0,0,0,,GrayVi00
1471,Tae Hayes,26,NYJ,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,HayeTa00
1472,Jack Heflin,25,NOR,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,HeflJa00
1473,Khalid Kareem,25,CHI,DL,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,,KareKh00
1474,Mike Morris,22,SEA,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,MorrMi00
1475,Patrick O'Connell,24,SEA,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,OConPa01
1476,AJ Parker,25,CAR,CB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,0,0,,ParkAJ00
1477,Jason Pierre-Paul,34,NOR,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,PierJa99
1478,Benning Potoa'e,27,WAS,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,PotoBe00
1479,Ty Shelby,25,LAC,OLB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,ShelTy01
1480,Jaylon Smith,28,LVR,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,SmitJa05
1481,Tyreke Smith,23,SEA,LB,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,,SmitTy03
1482,Kiondre Thomas,25,GNB,CB,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,ThomKi00
1483,BJ Thompson,26,KAN,DE,1,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,ThomBJ00
1484,Perrion Winfrey,23,NYJ,DT,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,,WinfPe00
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,BoltNi00
,,,,,,,,,,,,,,,,,,,,,,,,,DannMi00
,,,,,,,,,,,,,,,,,,,,,,,,,KarlGe00
,,,,,,,,,,,,,,,,,,,,,,,,,McDuTr00
,,,,,,,,,,,,,,,,,,,,,,,,,ReidJu00
,,,,,,,,,,,,,,,,,,,,,,,,,SneeLJ00
,,,,,,,,,,,,,,,,,,,,,,,,,AnzaAl00
,,,,,,,,,,,,,,,,,,,,,,,,,ArmsAr01
,,,,,,,,,,,,,,,,,,,,,,,,,BosaNi00
,,,,,,,,,,,,,,,,,,,,,,,,,ChenLe00
,,,,,,,,,,,,,,,,,,,,,,,,,ComiJo00
,,,,,,,,,,,,,,,,,,,,,,,,,EdwaMi01
,,,,,,,,,,,,,,,,,,,,,,,,,GayJWi00
,,,,,,,,,,,,,,,,,,,,,,,,,GipsTa00
,,,,,,,,,,,,,,,,,,,,,,,,,GreeDr00
,,,,,,,,,,,,,,,,,,,,,,,,,JoneCh09
,,,,,,,,,,,,,,,,,,,,,,,,,JoseKe03
,,,,,,,,,,,,,,,,,,,,,,,,,LenoDe00
,,,,,,,,,,,,,,,,,,,,,,,,,MahoPa00
,,,,,,,,,,,,,,,,,,,,,,,,,McNeAl00
,,,,,,,,,,,,,,,,,,,,,,,,,MeliIf00
,,,,,,,,,,,,,,,,,,,,,,,,,SuttCa00
,,,,,,,,,,,,,,,,,,,,,,,,,VildKi00
,,,,,,,,,,,,,,,,,,,,,,,,,WardCh01
,,,,,,,,,,,,,,,,,,,,,,,,,WarnFr00
,,,,,,,,,,,,,,,,,,,,,,,,,YounCh04
,,,,,,,,,,,,,,,,,,,,,,,,,AlexJa00
,,,,,,,,,,,,,,,,,,,,,,,,,AluaTy99
,,,,,,,,,,,,,,,,,,,,,,,,,AndeWi01
,,,,,,,,,,,,,,,,,,,,,,,,,BarnDe02
,,,,,,,,,,,,,,,,,,,,,,,,,BritKJ00
,,,,,,,,,,,,,,,,,,,,,,,,,BrowJi01
,,,,,,,,,,,,,,,,,,,,,,,,,CampJa04
,,,,,,,,,,,,,,,,,,,,,,,,,ClarKe01
,,,,,,,,,,,,,,,,,,,,,,,,,ClowJa00
,,,,,,,,,,,,,,,,,,,,,,,,,CollMa00
,,,,,,,,,,,,,,,,,,,,,,,,,DarbRo00
,,,,,,,,,,,,,,,,,,,,,,,,,DaviLa00
,,,,,,,,,,,,,,,,,,,,,,,,,DaviCa02
,,,,,,,,,,,,,,,,,,,,,,,,,DeanJa00
,,,,,,,,,,,,,,,,,,,,,,,,,DiabYa00
,,,,,,,,,,,,,,,,,,,,,,,,,GaryRa00
,,,,,,,,,,,,,,,,,,,,,,,,,HallLo00
,,,,,,,,,,,,,,,,,,,,,,,,,HamiKy00
,,,,,,,,,,,,,,,,,,,,,,,,,HargJa00
,,,,,,,,,,,,,,,,,,,,,,,,,HarrCh06
,,,,,,,,,,,,,,,,,,,,,,,,,HousDe00
,,,,,,,,,,,,,,,,,,,,,,,,,HumpCr00
,,,,,,,,,,,,,,,,,,,,,,,,,HutcAi00
,,,,,,,,,,,,,,,,,,,,,,,,,HydeMi00
,,,,,,,,,,,,,,,,,,,,,,,,,JackDa02
,,,,,,,,,,,,,,,,,,,,,,,,,JohnTa01
,,,,,,,,,,,,,,,,,,,,,,,,,JoneDa04
,,,,,,,,,,,,,,,,,,,,,,,,,KancCa00
,,,,,,,,,,,,,,,,,,,,,,,,,KingDe01
,,,,,,,,,,,,,,,,,,,,,,,,,MaduJu00
,,,,,,,,,,,,,,,,,,,,,,,,,NelsSt01
,,,,,,,,,,,,,,,,,,,,,,,,,OlivEd00
,,,,,,,,,,,,,,,,,,,,,,,,,OwenJo01
,,,,,,,,,,,,,,,,,,,,,,,,,PachIs00
,,,,,,,,,,,,,,,,,,,,,,,,,PennMi00
,,,,,,,,,,,,,,,,,,,,,,,,,PerrDe00
,,,,,,,,,,,,,,,,,,,,,,,,,PierMi00
,,,,,,,,,,,,,,,,,,,,,,,,,PitrJa00
,,,,,,,,,,,,,,,,,,,,,,,,,PoyeJo00
,,,,,,,,,,,,,,,,,,,,,,,,,QueePa00
,,,,,,,,,,,,,,,,,,,,,,,,,RiceRa01
,,,,,,,,,,,,,,,,,,,,,,,,,RousGr00
,,,,,,,,,,,,,,,,,,,,,,,,,SavaDa00
,,,,,,,,,,,,,,,,,,,,,,,,,SlatTe00
,,,,,,,,,,,,,,,,,,,,,,,,,SmitPr00
,,,,,,,,,,,,,,,,,,,,,,,,,SmitRo07
,,,,,,,,,,,,,,,,,,,,,,,,,StepBr01
,,,,,,,,,,,,,,,,,,,,,,,,,StinDe00
,,,,,,,,,,,,,,,,,,,,,,,,,ThomAm00
,,,,,,,,,,,,,,,,,,,,,,,,,ValeCa00
,,,,,,,,,,,,,,,,,,,,,,,,,VeaxVi00
,,,,,,,,,,,,,,,,,,,,,,,,,WalkQu00
,,,,,,,,,,,,,,,,,,,,,,,,,WillMa06
,,,,,,,,,,,,,,,,,,,,,,,,,WinfAn00
,,,,,,,,,,,,,,,,,,,,,,,,,AlleJo02
,,,,,,,,,,,,,,,,,,,,,,,,,ApplEl00
,,,,,,,,,,,,,,,,,,,,,,,,,BarnDe01
,,,,,,,,,,,,,,,,,,,,,,,,,BellDA03
,,,,,,,,,,,,,,,,,,,,,,,,,BellMa01
,,,,,,,,,,,,,,,,,,,,,,,,,BenfCh00
,,,,,,,,,,,,,,,,,,,,,,,,,BernTe00
,,,,,,,,,,,,,,,,,,,,,,,,,BlanDa00
,,,,,,,,,,,,,,,,,,,,,,,,,BradJa00
,,,,,,,,,,,,,,,,,,,,,,,,,BranBr00
,,,,,,,,,,,,,,,,,,,,,,,,,BrowBo04
,,,,,,,,,,,,,,,,,,,,,,,,,BrowSp00
,,,,,,,,,,,,,,,,,,,,,,,,,BurkOr00
,,,,,,,,,,,,,,,,,,,,,,,,,ByarKe01
,,,,,,,,,,,,,,,,,,,,,,,,,CampDe00
,,,,,,,,,,,,,,,,,,,,,,,,,ClarDa02
,,,,,,,,,,,,,,,,,,,,,,,,,ConnCh01
,,,,,,,,,,,,,,,,,,,,,,,,,CoxxFl00
,,,,,,,,,,,,,,,,,,,,,,,,,CunnZa00
,,,,,,,,,,,,,,,,,,,,,,,,,DaviJo03
,,,,,,,,,,,,,,,,,,,,,,,,,DiggSt00
